name,url,pictureURL,id_artist
Nautilus Pompilius,http://www.last.fm/music/Nautilus+Pompilius,http://userserve-ak.last.fm/serve/252/40160361.jpg,1796
Guano Apes,http://www.last.fm/music/Guano+Apes,http://userserve-ak.last.fm/serve/252/57981323.jpg,1797
Umaturman,http://www.last.fm/music/Umaturman,http://userserve-ak.last.fm/serve/252/9723667.jpg,1798
Indochine,http://www.last.fm/music/Indochine,http://userserve-ak.last.fm/serve/252/25265787.jpg,1799
Amethystium,http://www.last.fm/music/Amethystium,http://userserve-ak.last.fm/serve/252/46302273.jpg,1800
Nightmares on Wax,http://www.last.fm/music/Nightmares+on+Wax,http://userserve-ak.last.fm/serve/252/27270575.jpg,1801
The Shadows,http://www.last.fm/music/The+Shadows,http://userserve-ak.last.fm/serve/252/45967795.png,1802
Mötley Crüe,http://www.last.fm/music/M%C3%B6tley+Cr%C3%BCe,http://userserve-ak.last.fm/serve/252/5056350.jpg,1803
T. Rex,http://www.last.fm/music/T.+Rex,http://userserve-ak.last.fm/serve/252/385010.jpg,1804
Suzi Quatro,http://www.last.fm/music/Suzi+Quatro,http://userserve-ak.last.fm/serve/252/4510299.jpg,1805
Syd Barrett,http://www.last.fm/music/Syd+Barrett,http://userserve-ak.last.fm/serve/252/256757.gif,1806
The Runaways,http://www.last.fm/music/The+Runaways,http://userserve-ak.last.fm/serve/252/30943833.jpg,1807
Ratt,http://www.last.fm/music/Ratt,http://userserve-ak.last.fm/serve/252/121803.jpg,1808
Stryper,http://www.last.fm/music/Stryper,http://userserve-ak.last.fm/serve/252/29021799.jpg,1809
Def Leppard,http://www.last.fm/music/Def+Leppard,http://userserve-ak.last.fm/serve/252/4889361.jpg,1810
Patti Smith,http://www.last.fm/music/Patti+Smith,http://userserve-ak.last.fm/serve/252/229952.gif,1811
Jerry Cantrell,http://www.last.fm/music/Jerry+Cantrell,http://userserve-ak.last.fm/serve/252/2485753.jpg,1812
The Black Crowes,http://www.last.fm/music/The+Black+Crowes,http://userserve-ak.last.fm/serve/252/307891.jpg,1813
Sex Pistols,http://www.last.fm/music/Sex+Pistols,http://userserve-ak.last.fm/serve/252/20073391.jpg,1814
Extremoduro,http://www.last.fm/music/Extremoduro,http://userserve-ak.last.fm/serve/252/2159914.jpg,1815
Héroes del Silencio,http://www.last.fm/music/H%C3%A9roes+del+Silencio,http://userserve-ak.last.fm/serve/252/30733333.jpg,1816
L7,http://www.last.fm/music/L7,http://userserve-ak.last.fm/serve/252/49771009.jpg,1817
Jazzanova,http://www.last.fm/music/Jazzanova,http://userserve-ak.last.fm/serve/252/51197.jpg,1818
Love Unlimited Orchestra,http://www.last.fm/music/Love+Unlimited+Orchestra,http://userserve-ak.last.fm/serve/252/44541.jpg,1819
Donna Summer,http://www.last.fm/music/Donna+Summer,http://userserve-ak.last.fm/serve/252/12752105.jpg,1820
Luther Vandross,http://www.last.fm/music/Luther+Vandross,http://userserve-ak.last.fm/serve/252/34814.jpg,1821
4hero,http://www.last.fm/music/4hero,http://userserve-ak.last.fm/serve/252/2551483.jpg,1822
MFSB,http://www.last.fm/music/MFSB,http://userserve-ak.last.fm/serve/252/30449019.jpg,1823
Zero 7,http://www.last.fm/music/Zero+7,http://userserve-ak.last.fm/serve/252/4156018.jpg,1824
The Jacksons,http://www.last.fm/music/The+Jacksons,http://userserve-ak.last.fm/serve/252/23110113.jpg,1825
Isaac Hayes,http://www.last.fm/music/Isaac+Hayes,http://userserve-ak.last.fm/serve/252/36084897.jpg,1826
808 State,http://www.last.fm/music/808+State,http://userserve-ak.last.fm/serve/252/380930.jpg,1827
Chaka Khan,http://www.last.fm/music/Chaka+Khan,http://userserve-ak.last.fm/serve/252/42706405.png,1828
Quincy Jones,http://www.last.fm/music/Quincy+Jones,http://userserve-ak.last.fm/serve/252/2413352.jpg,1829
Loose Ends,http://www.last.fm/music/Loose+Ends,http://userserve-ak.last.fm/serve/252/46099765.jpg,1830
David Sanborn,http://www.last.fm/music/David+Sanborn,http://userserve-ak.last.fm/serve/252/205912.jpg,1831
Chic,http://www.last.fm/music/Chic,http://userserve-ak.last.fm/serve/252/249510.jpg,1832
Nina Simone,http://www.last.fm/music/Nina+Simone,http://userserve-ak.last.fm/serve/252/304057.jpg,1833
Diana Ross,http://www.last.fm/music/Diana+Ross,http://userserve-ak.last.fm/serve/252/43497975.png,1834
The Cinematic Orchestra,http://www.last.fm/music/The+Cinematic+Orchestra,http://userserve-ak.last.fm/serve/252/328378.jpg,1835
Art of Noise,http://www.last.fm/music/Art+of+Noise,http://userserve-ak.last.fm/serve/252/36699465.jpg,1836
Scott Walker,http://www.last.fm/music/Scott+Walker,http://userserve-ak.last.fm/serve/252/20093391.jpg,1837
Stanton Warriors,http://www.last.fm/music/Stanton+Warriors,http://userserve-ak.last.fm/serve/252/97106.jpg,1838
Little Brother,http://www.last.fm/music/Little+Brother,http://userserve-ak.last.fm/serve/252/291076.jpg,1839
Trüby Trio,http://www.last.fm/music/Tr%C3%BCby+Trio,http://userserve-ak.last.fm/serve/252/271008.gif,1840
Musiq,http://www.last.fm/music/Musiq,http://userserve-ak.last.fm/serve/252/18246137.png,1841
Blue Six,http://www.last.fm/music/Blue+Six,http://userserve-ak.last.fm/serve/252/2164282.jpg,1842
Teddy Pendergrass,http://www.last.fm/music/Teddy+Pendergrass,http://userserve-ak.last.fm/serve/252/36176297.jpg,1843
Grace Jones,http://www.last.fm/music/Grace+Jones,http://userserve-ak.last.fm/serve/252/49373945.png,1844
Roy Ayers,http://www.last.fm/music/Roy+Ayers,http://userserve-ak.last.fm/serve/252/47668551.jpg,1845
Rick James,http://www.last.fm/music/Rick+James,http://userserve-ak.last.fm/serve/252/4705952.jpg,1846
Minnie Riperton,http://www.last.fm/music/Minnie+Riperton,http://userserve-ak.last.fm/serve/252/4418367.jpg,1847
Sarah Vaughan,http://www.last.fm/music/Sarah+Vaughan,http://userserve-ak.last.fm/serve/252/61159825.png,1848
Shawn Lee's Ping Pong Orchestra,http://www.last.fm/music/Shawn+Lee%27s+Ping+Pong+Orchestra,http://userserve-ak.last.fm/serve/252/5779624.jpg,1849
Teena Marie,http://www.last.fm/music/Teena+Marie,http://userserve-ak.last.fm/serve/252/206436.jpg,1850
Richard Wagner,http://www.last.fm/music/Richard+Wagner,http://userserve-ak.last.fm/serve/252/764793.jpg,1851
Red,http://www.last.fm/music/Red,http://userserve-ak.last.fm/serve/252/57284479.png,1852
blessthefall,http://www.last.fm/music/blessthefall,http://userserve-ak.last.fm/serve/252/61964557.jpg,1853
Breaking Benjamin,http://www.last.fm/music/Breaking+Benjamin,http://userserve-ak.last.fm/serve/252/187016.png,1854
Pillar,http://www.last.fm/music/Pillar,http://userserve-ak.last.fm/serve/252/84685.jpg,1855
Makeshift Romeo,http://www.last.fm/music/Makeshift+Romeo,http://userserve-ak.last.fm/serve/252/2501829.jpg,1856
YUI,http://www.last.fm/music/YUI,http://userserve-ak.last.fm/serve/252/48821695.png,1857
Thrice,http://www.last.fm/music/Thrice,http://userserve-ak.last.fm/serve/252/32533195.jpg,1858
Thousand Foot Krutch,http://www.last.fm/music/Thousand+Foot+Krutch,http://userserve-ak.last.fm/serve/252/4531305.jpg,1859
Jay-Z and Linkin Park,http://www.last.fm/music/Jay-Z+and+Linkin+Park,http://userserve-ak.last.fm/serve/252/16170933.jpg,1860
Heaven Shall Burn,http://www.last.fm/music/Heaven+Shall+Burn,http://userserve-ak.last.fm/serve/252/6819.jpg,1861
SMS,http://www.last.fm/music/SMS,http://userserve-ak.last.fm/serve/252/59415239.jpg,1862
Hollywood Undead,http://www.last.fm/music/Hollywood+Undead,http://userserve-ak.last.fm/serve/252/12148127.jpg,1863
Black Lab,http://www.last.fm/music/Black+Lab,http://userserve-ak.last.fm/serve/252/318463.jpg,1864
abingdon boys school,http://www.last.fm/music/abingdon+boys+school,http://userserve-ak.last.fm/serve/252/199753.jpg,1865
Yellowcard,http://www.last.fm/music/Yellowcard,http://userserve-ak.last.fm/serve/252/324800.jpg,1866
Disciple,http://www.last.fm/music/Disciple,http://userserve-ak.last.fm/serve/252/26476.jpg,1867
A Skylit Drive,http://www.last.fm/music/A+Skylit+Drive,http://userserve-ak.last.fm/serve/252/61964171.jpg,1868
D2,http://www.last.fm/music/D2,http://userserve-ak.last.fm/serve/252/336691.jpg,1869
Dope,http://www.last.fm/music/Dope,http://userserve-ak.last.fm/serve/252/404822.jpg,1870
Shane Dawson,http://www.last.fm/music/Shane+Dawson,http://userserve-ak.last.fm/serve/252/56679389.png,1871
Flow,http://www.last.fm/music/Flow,http://userserve-ak.last.fm/serve/252/175461.jpg,1872
Audioslave,http://www.last.fm/music/Audioslave,http://userserve-ak.last.fm/serve/252/27578.jpg,1873
Hoobastank,http://www.last.fm/music/Hoobastank,http://userserve-ak.last.fm/serve/252/188168.jpg,1874
The Frames,http://www.last.fm/music/The+Frames,http://userserve-ak.last.fm/serve/252/29443875.jpg,1875
Оригами,http://www.last.fm/music/%D0%9E%D1%80%D0%B8%D0%B3%D0%B0%D0%BC%D0%B8,http://userserve-ak.last.fm/serve/252/28618655.jpg,1876
access,http://www.last.fm/music/access,http://userserve-ak.last.fm/serve/252/87864.jpg,1877
Devo,http://www.last.fm/music/Devo,http://userserve-ak.last.fm/serve/252/322709.jpg,1878
Split Enz,http://www.last.fm/music/Split+Enz,http://userserve-ak.last.fm/serve/252/4535.jpg,1879
Fashion,http://www.last.fm/music/Fashion,http://userserve-ak.last.fm/serve/252/48583585.jpg,1880
XTC,http://www.last.fm/music/XTC,http://userserve-ak.last.fm/serve/252/50122009.png,1881
Pseudo Echo,http://www.last.fm/music/Pseudo+Echo,http://userserve-ak.last.fm/serve/252/158024.jpg,1882
The Cars,http://www.last.fm/music/The+Cars,http://userserve-ak.last.fm/serve/252/24875265.jpg,1883
Midnight Oil,http://www.last.fm/music/Midnight+Oil,http://userserve-ak.last.fm/serve/252/38097689.jpg,1884
Dead or Alive,http://www.last.fm/music/Dead+or+Alive,http://userserve-ak.last.fm/serve/252/845582.jpg,1885
Gary Numan,http://www.last.fm/music/Gary+Numan,http://userserve-ak.last.fm/serve/252/25496493.jpg,1886
Shriekback,http://www.last.fm/music/Shriekback,http://userserve-ak.last.fm/serve/252/30286367.png,1887
Wire,http://www.last.fm/music/Wire,http://userserve-ak.last.fm/serve/252/50402969.jpg,1888
Oingo Boingo,http://www.last.fm/music/Oingo+Boingo,http://userserve-ak.last.fm/serve/252/159186.jpg,1889
Sparks,http://www.last.fm/music/Sparks,http://userserve-ak.last.fm/serve/252/18039095.jpg,1890
Thomas Dolby,http://www.last.fm/music/Thomas+Dolby,http://userserve-ak.last.fm/serve/252/8084659.jpg,1891
Eurythmics,http://www.last.fm/music/Eurythmics,http://userserve-ak.last.fm/serve/252/45359295.png,1892
Yellow Magic Orchestra,http://www.last.fm/music/Yellow+Magic+Orchestra,http://userserve-ak.last.fm/serve/252/2430416.png,1893
Models,http://www.last.fm/music/Models,http://userserve-ak.last.fm/serve/252/26496541.jpg,1894
Visage,http://www.last.fm/music/Visage,http://userserve-ak.last.fm/serve/252/2620187.jpg,1895
Magazine,http://www.last.fm/music/Magazine,http://userserve-ak.last.fm/serve/252/29737253.jpg,1896
John Foxx,http://www.last.fm/music/John+Foxx,http://userserve-ak.last.fm/serve/252/24686895.jpg,1897
Landscape,http://www.last.fm/music/Landscape,http://userserve-ak.last.fm/serve/252/364023.jpg,1898
Scritti Politti,http://www.last.fm/music/Scritti+Politti,http://userserve-ak.last.fm/serve/252/23539433.jpg,1899
Yello,http://www.last.fm/music/Yello,http://userserve-ak.last.fm/serve/252/26338.jpg,1900
They Might Be Giants,http://www.last.fm/music/They+Might+Be+Giants,http://userserve-ak.last.fm/serve/252/40936.png,1901
New Musik,http://www.last.fm/music/New+Musik,http://userserve-ak.last.fm/serve/252/326289.jpg,1902
SHINee,http://www.last.fm/music/SHINee,http://userserve-ak.last.fm/serve/252/62178271.png,1904
Shinedown,http://www.last.fm/music/Shinedown,http://userserve-ak.last.fm/serve/252/6789005.jpg,1905
東方神起,http://www.last.fm/music/%E6%9D%B1%E6%96%B9%E7%A5%9E%E8%B5%B7,http://userserve-ak.last.fm/serve/252/58237359.png,1906
Mehdi,http://www.last.fm/music/Mehdi,http://userserve-ak.last.fm/serve/252/4671709.jpg,1907
増田俊郎,http://www.last.fm/music/%E5%A2%97%E7%94%B0%E4%BF%8A%E9%83%8E,http://userserve-ak.last.fm/serve/252/61393735.jpg,1908
和田薫,http://www.last.fm/music/%E5%92%8C%E7%94%B0%E8%96%AB,http://userserve-ak.last.fm/serve/252/332505.jpg,1909
the GazettE,http://www.last.fm/music/the+GazettE,http://userserve-ak.last.fm/serve/252/47843609.jpg,1910
See-Saw,http://www.last.fm/music/See-Saw,http://userserve-ak.last.fm/serve/252/12169417.png,1912
Ария,http://www.last.fm/music/%D0%90%D1%80%D0%B8%D1%8F,http://userserve-ak.last.fm/serve/252/45172263.jpg,1913
The 69 Eyes,http://www.last.fm/music/The+69+Eyes,http://userserve-ak.last.fm/serve/252/374511.jpg,1914
AYABIE,http://www.last.fm/music/AYABIE,http://userserve-ak.last.fm/serve/252/57572289.png,1915
Charon,http://www.last.fm/music/Charon,http://userserve-ak.last.fm/serve/252/137863.jpg,1917
동방신기,http://www.last.fm/music/%EB%8F%99%EB%B0%A9%EC%8B%A0%EA%B8%B0,http://userserve-ak.last.fm/serve/252/60372645.png,1918
HIGH and MIGHTY COLOR,http://www.last.fm/music/HIGH+and+MIGHTY+COLOR,http://userserve-ak.last.fm/serve/252/235650.jpg,1919
平野義久,http://www.last.fm/music/%E5%B9%B3%E9%87%8E%E7%BE%A9%E4%B9%85,http://userserve-ak.last.fm/serve/252/2314431.jpg,1920
audiomachine,http://www.last.fm/music/audiomachine,http://userserve-ak.last.fm/serve/252/33371873.jpg,1921
Rie fu,http://www.last.fm/music/Rie+fu,http://userserve-ak.last.fm/serve/252/57606873.png,1922
ギルガメッシュ,http://www.last.fm/music/%E3%82%AE%E3%83%AB%E3%82%AC%E3%83%A1%E3%83%83%E3%82%B7%E3%83%A5,http://userserve-ak.last.fm/serve/252/40099119.png,1923
Fool's Garden,http://www.last.fm/music/Fool%27s+Garden,http://userserve-ak.last.fm/serve/252/44438869.jpg,1925
Lovex,http://www.last.fm/music/Lovex,http://userserve-ak.last.fm/serve/252/2639106.jpg,1927
ASIAN KUNG-FU GENERATION,http://www.last.fm/music/ASIAN+KUNG-FU+GENERATION,http://userserve-ak.last.fm/serve/252/358164.jpg,1929
SUGIZO,http://www.last.fm/music/SUGIZO,http://userserve-ak.last.fm/serve/252/39428255.png,1930
Poisonblack,http://www.last.fm/music/Poisonblack,http://userserve-ak.last.fm/serve/252/10922063.jpg,1931
Acid Black Cherry,http://www.last.fm/music/Acid+Black+Cherry,http://userserve-ak.last.fm/serve/252/10807605.jpg,1932
ムック,http://www.last.fm/music/%E3%83%A0%E3%83%83%E3%82%AF,http://userserve-ak.last.fm/serve/252/52529379.png,1933
Adele,http://www.last.fm/music/Adele,http://userserve-ak.last.fm/serve/252/58466595.png,1934
Solange,http://www.last.fm/music/Solange,http://userserve-ak.last.fm/serve/252/51581573.png,1935
Jennifer Hudson,http://www.last.fm/music/Jennifer+Hudson,http://userserve-ak.last.fm/serve/252/61604051.png,1936
Michelle Williams,http://www.last.fm/music/Michelle+Williams,http://userserve-ak.last.fm/serve/252/51131419.png,1937
Stand Up to Cancer,http://www.last.fm/music/Stand+Up+to+Cancer,http://userserve-ak.last.fm/serve/252/11233471.jpg,1938
Ana Carolina; Seu Jorge,http://www.last.fm/music/Ana%2BCarolina%253B%2BSeu%2BJorge,http://userserve-ak.last.fm/serve/252/29568179.jpg,1939
Teyana Taylor,http://www.last.fm/music/Teyana+Taylor,http://userserve-ak.last.fm/serve/252/42700933.png,1940
Gnarls Barkley,http://www.last.fm/music/Gnarls+Barkley,http://userserve-ak.last.fm/serve/252/4230752.jpg,1941
Guru Josh Project,http://www.last.fm/music/Guru+Josh+Project,http://userserve-ak.last.fm/serve/252/49413149.png,1942
Flying Lotus,http://www.last.fm/music/Flying+Lotus,http://userserve-ak.last.fm/serve/252/8144147.jpg,1943
The Mountain Goats,http://www.last.fm/music/The+Mountain+Goats,http://userserve-ak.last.fm/serve/252/250.jpg,1944
Daedelus,http://www.last.fm/music/Daedelus,http://userserve-ak.last.fm/serve/252/15953121.jpg,1945
Madlib,http://www.last.fm/music/Madlib,http://userserve-ak.last.fm/serve/252/9613691.jpg,1946
Neutral Milk Hotel,http://www.last.fm/music/Neutral+Milk+Hotel,http://userserve-ak.last.fm/serve/252/2727.jpg,1947
Quasimoto,http://www.last.fm/music/Quasimoto,http://userserve-ak.last.fm/serve/252/23476087.jpg,1948
Okkervil River,http://www.last.fm/music/Okkervil+River,http://userserve-ak.last.fm/serve/252/12378923.jpg,1949
Madvillain,http://www.last.fm/music/Madvillain,http://userserve-ak.last.fm/serve/252/19668047.jpg,1950
Pomegranates,http://www.last.fm/music/Pomegranates,http://userserve-ak.last.fm/serve/252/53187247.jpg,1951
Raekwon,http://www.last.fm/music/Raekwon,http://userserve-ak.last.fm/serve/252/40242303.png,1952
Onra,http://www.last.fm/music/Onra,http://userserve-ak.last.fm/serve/252/50311455.jpg,1953
Yeasayer,http://www.last.fm/music/Yeasayer,http://userserve-ak.last.fm/serve/252/41083889.png,1954
BLK JKS,http://www.last.fm/music/BLK+JKS,http://userserve-ak.last.fm/serve/252/35632393.jpg,1955
Mount Kimbie,http://www.last.fm/music/Mount+Kimbie,http://userserve-ak.last.fm/serve/252/59965839.jpg,1956
Pavement,http://www.last.fm/music/Pavement,http://userserve-ak.last.fm/serve/252/55909211.png,1957
The Flaming Lips,http://www.last.fm/music/The+Flaming+Lips,http://userserve-ak.last.fm/serve/252/5923439.jpg,1958
Blu & Exile,http://www.last.fm/music/Blu%2B%2526%2BExile,http://userserve-ak.last.fm/serve/252/45644291.png,1959
Lightspeed Champion,http://www.last.fm/music/Lightspeed+Champion,http://userserve-ak.last.fm/serve/252/215444.jpg,1960
Actress,http://www.last.fm/music/Actress,http://userserve-ak.last.fm/serve/252/42642761.png,1961
King Geedorah,http://www.last.fm/music/King+Geedorah,http://userserve-ak.last.fm/serve/252/52019349.jpg,1962
MF DOOM,http://www.last.fm/music/MF+DOOM,http://userserve-ak.last.fm/serve/252/198289.jpg,1963
Deerhunter,http://www.last.fm/music/Deerhunter,http://userserve-ak.last.fm/serve/252/52001645.jpg,1964
Four Tet,http://www.last.fm/music/Four+Tet,http://userserve-ak.last.fm/serve/252/52097589.jpg,1965
Someone Still Loves You Boris Yeltsin,http://www.last.fm/music/Someone+Still+Loves+You+Boris+Yeltsin,http://userserve-ak.last.fm/serve/252/49302777.jpg,1966
Guilty Simpson,http://www.last.fm/music/Guilty+Simpson,http://userserve-ak.last.fm/serve/252/47208783.jpg,1967
Baaba Maal & Mansour Seck,http://www.last.fm/music/Baaba%2BMaal%2B%2526%2BMansour%2BSeck,http://userserve-ak.last.fm/serve/252/5290531.jpg,1968
Prefuse 73,http://www.last.fm/music/Prefuse+73,http://userserve-ak.last.fm/serve/252/33236975.png,1969
The Avalanches,http://www.last.fm/music/The+Avalanches,http://userserve-ak.last.fm/serve/252/207506.jpg,1970
Laura Marling,http://www.last.fm/music/Laura+Marling,http://userserve-ak.last.fm/serve/252/60875457.png,1971
K'naan,http://www.last.fm/music/K%27naan,http://userserve-ak.last.fm/serve/252/22838769.jpg,1972
Aloe Blacc,http://www.last.fm/music/Aloe+Blacc,http://userserve-ak.last.fm/serve/252/23225409.jpg,1973
Rage Against the Machine,http://www.last.fm/music/Rage+Against+the+Machine,http://userserve-ak.last.fm/serve/252/380903.jpg,1974
O.S.T.R.,http://www.last.fm/music/O.S.T.R.,http://userserve-ak.last.fm/serve/252/5118511.jpg,1975
The Black Keys,http://www.last.fm/music/The+Black+Keys,http://userserve-ak.last.fm/serve/252/51463261.jpg,1976
The Raconteurs,http://www.last.fm/music/The+Raconteurs,http://userserve-ak.last.fm/serve/252/5514986.jpg,1977
Cool Kids of Death,http://www.last.fm/music/Cool+Kids+of+Death,http://userserve-ak.last.fm/serve/252/4898.jpg,1978
Cypress Hill,http://www.last.fm/music/Cypress+Hill,http://userserve-ak.last.fm/serve/252/40142925.png,1979
Czesław Śpiewa,http://www.last.fm/music/Czes%C5%82aw+%C5%9Apiewa,http://userserve-ak.last.fm/serve/252/56497301.png,1980
Kult,http://www.last.fm/music/Kult,http://userserve-ak.last.fm/serve/252/5242661.jpg,1981
Muchy,http://www.last.fm/music/Muchy,http://userserve-ak.last.fm/serve/252/42986369.png,1982
The Knife,http://www.last.fm/music/The+Knife,http://userserve-ak.last.fm/serve/252/43463431.png,1983
Pidżama Porno,http://www.last.fm/music/Pid%C5%BCama+Porno,http://userserve-ak.last.fm/serve/252/46154339.jpg,1984
Chris Cornell,http://www.last.fm/music/Chris+Cornell,http://userserve-ak.last.fm/serve/252/8513019.jpg,1985
